z,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,g44,g45,g46,g47,g48,g49,g50,g51,g52,g53,g54,g55,g56,g57,g58,g59,g60,g61,g62,g63,g64,g65,g66,g67,g68,g69,g70,g71,g72,g73,g74,g75,g76,g77,g78,g79,g80,g81,g82,g83,g84,g85,g86,g87,g88,g89,g90,g91,g92,g93,g94,g95,g96,g97,g98,g99,g100
-0.9774261766666753,-0.5279011726379395,0.7605549097061157,0.15821078419685364,0.3730853199958801,-1.3185368776321411,0.33502838015556335,-0.25411736965179443,-0.7733968496322632,0.15095436573028564,1.067889928817749,-0.666653573513031,1.0347954034805298,0.30900853872299194,0.4627467393875122,0.4485768675804138,0.23051492869853973,-0.1698271632194519,-0.5978438854217529,-0.0052656009793281555,-0.2918514907360077,-0.5417180061340332,0.17927050590515137,-0.9441438913345337,-0.0699358731508255,-0.13796983659267426,-0.5516957640647888,0.4561101794242859,-1.0727412700653076,0.7158786058425903,0.3482426702976227,0.4637635350227356,-0.9740734100341797,-0.5901071429252625,-0.8155775666236877,-0.5133911371231079,-0.6552810668945312,0.35888224840164185,-0.19853869080543518,-0.0773661658167839,-0.32113444805145264,-0.3612850308418274,-0.6791255474090576,-0.4163912236690521,0.8400383591651917,0.21027842164039612,0.01680099219083786,-0.6412429809570312,-0.15652307868003845,0.7728404998779297,-0.23777545988559723,0.3093474209308624,0.44454148411750793,0.9405733942985535,0.365498423576355,0.9508583545684814,0.0008541196584701538,0.33859750628471375,-0.09913632273674011,-0.2456464171409607,0.3994010388851166,-0.015698865056037903,0.18438312411308289,-0.4960708022117615,0.3234139680862427,-0.6217660903930664,0.5500447154045105,0.3320048749446869,0.5817848443984985,0.7588374614715576,0.08681154996156693,-2.210824728012085,-0.15851488709449768,0.04257659614086151,-0.46297314763069153,-0.011453760787844658,-0.43336549401283264,-0.031051278114318848,-0.06252773106098175,-0.5997470617294312,0.9184544086456299,-0.2619916498661041,-1.1936590671539307,-0.7135381698608398,-0.4626827836036682,0.4319078028202057,-0.1561170369386673,-0.33564242720603943,-0.4707813858985901,-0.6804232597351074,-0.19170399010181427,-0.11388438194990158,1.7405428886413574,0.3858305811882019,-0.5557867288589478,1.0652393102645874,-0.1287277191877365,0.7268463373184204,-1.3188912868499756,0.7902601957321167,0.41453656554222107
-0.9575128617938667,-0.527569055557251,0.760377049446106,0.15460076928138733,0.37362706661224365,-1.320500373840332,0.33558666706085205,-0.2527613639831543,-0.7743583917617798,0.15132087469100952,1.0708359479904175,-0.6651067733764648,1.0342158079147339,0.3080083727836609,0.46277105808258057,0.4484407901763916,0.2289985716342926,-0.16864687204360962,-0.6010733246803284,-0.005557894706726074,-0.29009172320365906,-0.5448843836784363,0.1814442276954651,-0.9448989629745483,-0.07002913951873779,-0.13746175169944763,-0.5534272789955139,0.4577910900115967,-1.075681209564209,0.7171235084533691,0.3474491834640503,0.46475833654403687,-0.9749059677124023,-0.5935418009757996,-0.8176860809326172,-0.513934850692749,-0.6551937460899353,0.35991060733795166,-0.1966705024242401,-0.07854776084423065,-0.32165879011154175,-0.36433959007263184,-0.681732714176178,-0.4181342124938965,0.8396124839782715,0.20864731073379517,0.016613095998764038,-0.6398818492889404,-0.15915191173553467,0.7727011442184448,-0.23827506601810455,0.30957019329071045,0.4469136595726013,0.9418647885322571,0.3649803400039673,0.9517210721969604,0.004910528659820557,0.3374207615852356,-0.09704536199569702,-0.2437940537929535,0.40241655707359314,-0.01610143482685089,0.18550285696983337,-0.4978143274784088,0.32443058490753174,-0.6225740313529968,0.5501940846443176,0.3306969106197357,0.5818167924880981,0.7612733840942383,0.08818476647138596,-2.2114086151123047,-0.16010093688964844,0.045585885643959045,-0.46142303943634033,-0.012406928464770317,-0.4335232079029083,-0.034498974680900574,-0.06550620496273041,-0.6004953980445862,0.9182617664337158,-0.2617318630218506,-1.1921963691711426,-0.7117199897766113,-0.4633900225162506,0.4332772195339203,-0.15907767415046692,-0.3364323675632477,-0.4715190529823303,-0.6829369068145752,-0.19402919709682465,-0.11635840684175491,1.7446426153182983,0.3841554522514343,-0.5570023059844971,1.0624020099639893,-0.13022910058498383,0.7316901087760925,-1.3173680305480957,0.792499303817749,0.4146265685558319
-0.9379721813869611,-0.5272604823112488,0.7601742148399353,0.15210063755512238,0.3741937279701233,-1.3214073181152344,0.3362102210521698,-0.25120842456817627,-0.7747789621353149,0.15129327774047852,1.0728741884231567,-0.6641262173652649,1.0332176685333252,0.30752789974212646,0.46292605996131897,0.44815707206726074,0.22781434655189514,-0.16762883961200714,-0.6041029691696167,-0.005798943340778351,-0.28791025280952454,-0.547217071056366,0.18335452675819397,-0.9452540278434753,-0.07045687735080719,-0.13717961311340332,-0.5552991032600403,0.4589352011680603,-1.077641248703003,0.717849850654602,0.34686022996902466,0.46526241302490234,-0.9752740859985352,-0.5961636304855347,-0.8192171454429626,-0.5141652822494507,-0.6549906134605408,0.3610140085220337,-0.1948951780796051,-0.07941393554210663,-0.32187968492507935,-0.366854190826416,-0.6840206980705261,-0.4199874699115753,0.8390378952026367,0.2068192958831787,0.016097895801067352,-0.6387908458709717,-0.16114754974842072,0.7721042633056641,-0.237998828291893,0.309552401304245,0.44864708185195923,0.9426223039627075,0.3648887872695923,0.9521977305412292,0.007775977253913879,0.33646899461746216,-0.09567345678806305,-0.24266183376312256,0.40462929010391235,-0.01667223870754242,0.18676702678203583,-0.4990699589252472,0.3252250850200653,-0.6229742765426636,0.5500938892364502,0.32944610714912415,0.581790030002594,0.7628398537635803,0.08919492363929749,-2.2119991779327393,-0.1613001823425293,0.04815451800823212,-0.4602765738964081,-0.012600960209965706,-0.43366023898124695,-0.03728598356246948,-0.06846210360527039,-0.6010505557060242,0.9176912307739258,-0.2614101767539978,-1.1906965970993042,-0.7100129127502441,-0.46417197585105896,0.4337793290615082,-0.16111432015895844,-0.33673807978630066,-0.47213059663772583,-0.684517502784729,-0.19556869566440582,-0.11821790784597397,1.7467820644378662,0.3833027482032776,-0.5573866367340088,1.0600796937942505,-0.1309262216091156,0.7356069684028625,-1.3159105777740479,0.7943323850631714,0.4139874279499054
-0.9187832501485357,-0.5269439220428467,0.759931206703186,0.15033096075057983,0.37483352422714233,-1.321484923362732,0.33694708347320557,-0.24934415519237518,-0.7747707366943359,0.1509229838848114,1.0743144750595093,-0.6635453701019287,1.0317672491073608,0.30745238065719604,0.46320807933807373,0.44771987199783325,0.22680886089801788,-0.16665814816951752,-0.6072360873222351,-0.006017766892910004,-0.28516602516174316,-0.5490424633026123,0.18521147966384888,-0.945296049118042,-0.07121214270591736,-0.1370667964220047,-0.5574628114700317,0.45972007513046265,-1.0789334774017334,0.7181946039199829,0.34639421105384827,0.4653886556625366,-0.9752748012542725,-0.5983226299285889,-0.8203890919685364,-0.5141463279724121,-0.6546690464019775,0.3622826933860779,-0.19303828477859497,-0.08008662611246109,-0.32185864448547363,-0.36913180351257324,-0.6862413883209229,-0.4221048355102539,0.838282585144043,0.20465496182441711,0.015253253281116486,-0.6378334760665894,-0.1627783477306366,0.7710580825805664,-0.23702751100063324,0.3093251883983612,0.44998699426651,0.9429877400398254,0.36515703797340393,0.9523846507072449,0.009874477982521057,0.3356247544288635,-0.09479725360870361,-0.2420482039451599,0.4063504934310913,-0.017440348863601685,0.18827082216739655,-0.5000187754631042,0.3259000778198242,-0.6230592131614685,0.54976886510849,0.3281306028366089,0.5817101001739502,0.7637983560562134,0.08998364210128784,-2.2126495838165283,-0.16227468848228455,0.050576865673065186,-0.4593740403652191,-0.012157240882515907,-0.43379178643226624,-0.03975680470466614,-0.07166776061058044,-0.6014895439147949,0.916742205619812,-0.2610057592391968,-1.189028024673462,-0.7082459926605225,-0.4650898277759552,0.4335785210132599,-0.1625387966632843,-0.33665359020233154,-0.47268885374069214,-0.6854367852210999,-0.1965702921152115,-0.11971636861562729,1.7474244832992554,0.38308244943618774,-0.5570881366729736,1.0579900741577148,-0.13099247217178345,0.7390803694725037,-1.3143770694732666,0.795981764793396,0.4126605689525604
-0.8999268054061288,-0.5265920162200928,0.7596316337585449,0.1490301489830017,0.37559378147125244,-1.3208558559417725,0.33784765005111694,-0.24704383313655853,-0.77439284324646,0.1502244919538498,1.0753700733184814,-0.6632556915283203,1.029796838760376,0.30771833658218384,0.4636248052120209,0.44711118936538696,0.22586655616760254,-0.1656406670808792,-0.6107404828071594,-0.00623716413974762,-0.28169021010398865,-0.5505959391593933,0.18718990683555603,-0.9450723528862,-0.07231734693050385,-0.13708946108818054,-0.5600723028182983,0.46026670932769775,-1.0797679424285889,0.7182421684265137,0.345991849899292,0.46520131826400757,-0.9749593734741211,-0.6002779006958008,-0.8213576674461365,-0.5139108896255493,-0.654216468334198,0.3638079762458801,-0.19094383716583252,-0.08065357059240341,-0.321627676486969,-0.3714107871055603,-0.6886042952537537,-0.4246399700641632,0.8373035788536072,0.2020060420036316,0.01404900848865509,-0.6369049549102783,-0.16424226760864258,0.7695308923721313,-0.2353706806898117,0.30889737606048584,0.4511091709136963,0.9430490136146545,0.36575907468795776,0.9523389339447021,0.011502295732498169,0.3347969949245453,-0.0942685678601265,-0.24182534217834473,0.4078039228916168,-0.01844733953475952,0.19011668860912323,-0.5007891654968262,0.3265330493450165,-0.6228803396224976,0.5492213368415833,0.32664093375205994,0.5815771818161011,0.7643201947212219,0.09065297991037369,-2.2134101390838623,-0.16314375400543213,0.05309151113033295,-0.4585999846458435,-0.011124866083264351,-0.4339304268360138,-0.042178139090538025,-0.07537722587585449,-0.6018680930137634,0.9153820276260376,-0.2604936957359314,-1.1870638132095337,-0.7062684893608093,-0.4662070870399475,0.43275484442710876,-0.1635650247335434,-0.3362256586551666,-0.4732516407966614,-0.6858698129653931,-0.1971992403268814,-0.12103930860757828,1.7468366622924805,0.38338619470596313,-0.5561754703521729,1.0559124946594238,-0.13052204251289368,0.7424854636192322,-1.312639594078064,0.7976220846176147,0.4106222987174988
-0.8813850386233728,-0.5261787176132202,0.7592573165893555,0.14801636338233948,0.3765243887901306,-1.3195654153823853,0.33896806836128235,-0.24416671693325043,-0.7736647129058838,0.149182990193367,1.0761890411376953,-0.6631901264190674,1.0272067785263062,0.30830058455467224,0.46419379115104675,0.44630181789398193,0.22489546239376068,-0.16449329257011414,-0.6148725152015686,-0.006476461887359619,-0.27728044986724854,-0.5520535707473755,0.18944698572158813,-0.9446013569831848,-0.07382002472877502,-0.1372302770614624,-0.5632942914962769,0.4606574773788452,-1.080283761024475,0.7180390357971191,0.34560856223106384,0.4647286534309387,-0.9743448495864868,-0.6022312045097351,-0.8222373723983765,-0.5134693384170532,-0.6536116003990173,0.3656877875328064,-0.18846085667610168,-0.08117978274822235,-0.3211962580680847,-0.3738921582698822,-0.691297709941864,-0.42775729298591614,0.8360463380813599,0.19870811700820923,0.012430153787136078,-0.6359189748764038,-0.16569234430789948,0.7674567699432373,-0.23297999799251556,0.30825987458229065,0.4521437883377075,0.9428548812866211,0.36670032143592834,0.9520899653434753,0.012870356440544128,0.3339102268218994,-0.0939909815788269,-0.24191763997077942,0.40915611386299133,-0.019747987389564514,0.1924184262752533,-0.5014747381210327,0.32718604803085327,-0.6224595308303833,0.5484347343444824,0.3248704671859741,0.5813871622085571,0.7645137906074524,0.09127907454967499,-2.21433162689209,-0.16399918496608734,0.05590732395648956,-0.45786789059638977,-0.009496809914708138,-0.43408745527267456,-0.04477083683013916,-0.07984597980976105,-0.6022282242774963,0.9135494232177734,-0.2598440647125244,-1.1846728324890137,-0.7039358019828796,-0.4675939977169037,0.4313245713710785,-0.16434061527252197,-0.33546561002731323,-0.4738680124282837,-0.6859241127967834,-0.19756431877613068,-0.12232866883277893,1.7451424598693848,0.38416588306427,-0.5546557903289795,1.053661823272705,-0.12954998016357422,0.7461326718330383,-1.3105741739273071,0.7993992567062378,0.40779444575309753
-0.8631414482900472,-0.5256775617599487,0.7587867975234985,0.14716161787509918,0.3776806592941284,-1.3175984621047974,0.3403727114200592,-0.24054940044879913,-0.7725746631622314,0.1477586328983307,1.076875925064087,-0.6633108854293823,1.0238646268844604,0.30920353531837463,0.46494197845458984,0.4452511668205261,0.2238164097070694,-0.16313651204109192,-0.6198955774307251,-0.006753310561180115,-0.27169346809387207,-0.5535539388656616,0.19213595986366272,-0.9438784718513489,-0.07579182088375092,-0.1374841332435608,-0.567317008972168,0.46094828844070435,-1.0805708169937134,0.7176041603088379,0.3452088236808777,0.46397119760513306,-0.9734220504760742,-0.6043500900268555,-0.8231165409088135,-0.5128135681152344,-0.6528248190879822,0.36803218722343445,-0.18543267250061035,-0.08171616494655609,-0.32055628299713135,-0.37675940990448,-0.6945046782493591,-0.43164002895355225,0.8344435095787048,0.19457221031188965,0.010317660868167877,-0.6347994804382324,-0.16725480556488037,0.7647368907928467,-0.22975628077983856,0.3073882460594177,0.45319223403930664,0.9424256682395935,0.3680128753185272,0.9516459107398987,0.01413312554359436,0.3328973054885864,-0.09390464425086975,-0.24228772521018982,0.4105375409126282,-0.021411478519439697,0.1953079253435135,-0.5021464228630066,0.3279120624065399,-0.6217957139015198,0.5473761558532715,0.32270801067352295,0.5811322331428528,0.7644430994987488,0.09192192554473877,-2.215470790863037,-0.16491611301898956,0.05922210216522217,-0.4571090340614319,-0.007219256833195686,-0.43427368998527527,-0.04773235321044922,-0.085347481071949,-0.6026034951210022,0.9111555814743042,-0.25902116298675537,-1.1817119121551514,-0.7010995745658875,-0.4693305492401123,0.42925259470939636,-0.16496795415878296,-0.3343561589717865,-0.4745832085609436,-0.6856590509414673,-0.19773481786251068,-0.12369974702596664,1.7423560619354248,0.385420024394989,-0.5524863004684448,1.0510705709457397,-0.1280650496482849,0.7502995133399963,-1.3080511093139648,0.801445722579956,0.4040483236312866
-0.8451807110006082,-0.525059700012207,0.7581952810287476,0.146371528506279,0.3791254758834839,-1.31489098072052,0.34213656187057495,-0.23600007593631744,-0.7710850238800049,0.14588932693004608,1.0775067806243896,-0.6636006832122803,1.01960289478302,0.3104550242424011,0.4659051299095154,0.44390761852264404,0.22255563735961914,-0.16148830950260162,-0.6260964274406433,-0.007085151970386505,-0.2646380662918091,-0.5552152991294861,0.19541679322719574,-0.942880392074585,-0.0783274918794632,-0.13785569369792938,-0.5723567008972168,0.4611778259277344,-1.0806865692138672,0.7169351577758789,0.34476181864738464,0.4629078507423401,-0.9721595048904419,-0.6067861318588257,-0.8240681290626526,-0.5119203925132751,-0.651817262172699,0.37096768617630005,-0.18168774247169495,-0.08230587095022202,-0.31968533992767334,-0.38019388914108276,-0.6984164714813232,-0.4364982843399048,0.832412600517273,0.18937760591506958,0.007608629763126373,-0.6334730982780457,-0.16904284060001373,0.7612400054931641,-0.22555400431156158,0.306244432926178,0.4543393850326538,0.9417599439620972,0.3697510063648224,0.9509981274604797,0.01541091501712799,0.33169233798980713,-0.09397438168525696,-0.24292564392089844,0.41205859184265137,-0.023522675037384033,0.19893859326839447,-0.5028620362281799,0.32876068353652954,-0.6208692789077759,0.5459975004196167,0.32003146409988403,0.580800473690033,0.7641408443450928,0.09263227134943008,-2.2168898582458496,-0.16596171259880066,0.06323792040348053,-0.4562642276287079,-0.004198430106043816,-0.4345003068447113,-0.05125439167022705,-0.09218716621398926,-0.6030228137969971,0.9080839157104492,-0.25798195600509644,-1.178018569946289,-0.697597861289978,-0.4715096354484558,0.4264608919620514,-0.16552087664604187,-0.3328564167022705,-0.47544193267822266,-0.6850994229316711,-0.19775347411632538,-0.125254288315773,1.7384061813354492,0.3871830105781555,-0.5495821237564087,1.0479730367660522,-0.12601935863494873,0.7552556395530701,-1.304927945137024,0.8038920164108276,0.39920753240585327
-0.82748856807416,-0.5242934226989746,0.7574535608291626,0.14557388424873352,0.38093119859695435,-1.311336636543274,0.3443469703197479,-0.23029442131519318,-0.7691363096237183,0.1434919238090515,1.078140377998352,-0.6640576720237732,1.0142186880111694,0.31210336089134216,0.46712830662727356,0.44220733642578125,0.22103990614414215,-0.15946067869663239,-0.6337941884994507,-0.0074902549386024475,-0.25576967000961304,-0.5571460723876953,0.19946300983428955,-0.9415684938430786,-0.08154572546482086,-0.13835707306861877,-0.5786643028259277,0.461373507976532,-1.0806654691696167,0.7160134315490723,0.34423908591270447,0.46149909496307373,-0.9705067873001099,-0.6096864342689514,-0.8251572251319885,-0.510753870010376,-0.6505416035652161,0.3746405839920044,-0.17703408002853394,-0.08298780024051666,-0.31854814291000366,-0.3843850791454315,-0.703239917755127,-0.442574679851532,0.82985520362854,0.18286749720573425,0.004175469279289246,-0.6318650245666504,-0.1711653769016266,0.7568025588989258,-0.22018329799175262,0.3047776520252228,0.4556618332862854,0.9408398270606995,0.3719903826713562,0.9501253962516785,0.01680290699005127,0.3302280902862549,-0.09418274462223053,-0.2438426911830902,0.4138195514678955,-0.02618342638015747,0.20349018275737762,-0.5036718845367432,0.32978135347366333,-0.6196454167366028,0.5442365407943726,0.3167038857936859,0.5803769826889038,0.763617217540741,0.09345673024654388,-2.218660831451416,-0.16720013320446014,0.06817063689231873,-0.455279141664505,-0.00030355900526046753,-0.43477943539619446,-0.055534347891807556,-0.10071151703596115,-0.6035131812095642,0.904190182685852,-0.2566757798194885,-1.1734074354171753,-0.6932506561279297,-0.47423940896987915,0.4228336215019226,-0.16605424880981445,-0.33090466260910034,-0.47649145126342773,-0.6842440962791443,-0.1976439207792282,-0.12708891928195953,1.7331502437591553,0.38952022790908813,-0.5458207130432129,1.0441981554031372,-0.12333276867866516,0.7612788677215576,-1.3010449409484863,0.8068736791610718,0.39304864406585693
-0.8100517255087524,-0.5233422517776489,0.7565274834632874,0.14470979571342468,0.3831811547279358,-1.306791067123413,0.3471051752567291,-0.22317127883434296,-0.7666487693786621,0.1404629349708557,1.078823447227478,-0.6646918058395386,1.0074695348739624,0.3142147660255432,0.46866562962532043,0.44007402658462524,0.21919213235378265,-0.1569562405347824,-0.6433501243591309,-0.007988564670085907,-0.24468454718589783,-0.5594522953033447,0.20446768403053284,-0.9398894906044006,-0.08558925986289978,-0.13900698721408844,-0.5865301489830017,0.46155494451522827,-1.0805258750915527,0.714806318283081,0.34361210465431213,0.4596891403198242,-0.9683960676193237,-0.6132012009620667,-0.8264453411102295,-0.5092659592628479,-0.6489406824111938,0.3792199194431305,-0.17125359177589417,-0.08379976451396942,-0.3170977234840393,-0.3895385265350342,-0.7092053294181824,-0.4501489996910095,0.826655387878418,0.17474350333213806,-0.0001348257064819336,-0.6298948526382446,-0.17373338341712952,0.751227617263794,-0.21340973675251007,0.30292439460754395,0.45723390579223633,0.9396328926086426,0.3748266100883484,0.9489948153495789,0.01839745044708252,0.3284320533275604,-0.09452515840530396,-0.24506697058677673,0.41591790318489075,-0.029514074325561523,0.20917104184627533,-0.5046234726905823,0.33102574944496155,-0.6180750131607056,0.5420162081718445,0.3125694990158081,0.5798434019088745,0.7628649473190308,0.09444084763526917,-2.22086501121521,-0.16869638860225677,0.07425807416439056,-0.4541001319885254,0.004631323739886284,-0.4351242780685425,-0.06078426539897919,-0.11131681501865387,-0.6041008830070496,0.8993006944656372,-0.25504302978515625,-1.167664647102356,-0.6878536343574524,-0.4776448607444763,0.41821929812431335,-0.16661110520362854,-0.32841959595680237,-0.4777829647064209,-0.683071494102478,-0.19741670787334442,-0.12930116057395935,1.7263827323913574,0.39252376556396484,-0.5410435199737549,1.039560079574585,-0.11989618837833405,0.7686672806739807,-1.296220302581787,0.8105370998382568,0.3852994441986084
-0.7928577654210359,-0.522165834903717,0.755378246307373,0.14372676610946655,0.3859710097312927,-1.301076054573059,0.3505277931690216,-0.21433024108409882,-0.7635242938995361,0.13667891919612885,1.0795986652374268,-0.6655220985412598,0.9990744590759277,0.31687191128730774,0.4705811142921448,0.4374191164970398,0.21692916750907898,-0.15386615693569183,-0.6551740169525146,-0.008601963520050049,-0.23091688752174377,-0.5622440576553345,0.21064749360084534,-0.937778115272522,-0.09062561392784119,-0.1398298591375351,-0.5962870121002197,0.46173781156539917,-1.0802760124206543,0.713269829750061,0.3428514003753662,0.45740807056427,-0.9657443761825562,-0.6174920797348022,-0.8279960751533508,-0.5073980093002319,-0.6469483375549316,0.38489967584609985,-0.16409897804260254,-0.0847807228565216,-0.31527674198150635,-0.39588120579719543,-0.7165714502334595,-0.459542453289032,0.8226794004440308,0.16466286778450012,-0.00550122931599617,-0.6274751424789429,-0.17686517536640167,0.7442843914031982,-0.20495609939098358,0.3006092607975006,0.45913174748420715,0.9380956888198853,0.37837475538253784,0.9475639462471008,0.020279139280319214,0.3262248635292053,-0.09500596672296524,-0.24664047360420227,0.4184546172618866,-0.03365398943424225,0.21622130274772644,-0.505764365196228,0.33255016803741455,-0.6160973906517029,0.5392460227012634,0.30745163559913635,0.5791779160499573,0.7618645429611206,0.09563171118497849,-2.2235970497131348,-0.17051973938941956,0.08176563680171967,-0.45267146825790405,0.010805565863847733,-0.4355500340461731,-0.06723678112030029,-0.12445510923862457,-0.604813814163208,0.8932135105133057,-0.2530151605606079,-1.160546898841858,-0.681175947189331,-0.48187029361724854,0.41243407130241394,-0.1672283411026001,-0.32530245184898376,-0.4793734550476074,-0.6815451383590698,-0.19707326591014862,-0.1319938749074936,1.7178436517715454,0.396310031414032,-0.5350594520568848,1.033854603767395,-0.11557473242282867,0.777748703956604,-1.290248155593872,0.8150441646575928,0.37564074993133545
-0.7758950674153853,-0.5207182765007019,0.7539615631103516,0.14257654547691345,0.3894081115722656,-1.293980598449707,0.35474643111228943,-0.20343171060085297,-0.759647011756897,0.13199742138385773,1.0805039405822754,-0.6665754914283752,0.9887130856513977,0.32017260789871216,0.47294700145721436,0.43414145708084106,0.21416033804416656,-0.15006951987743378,-0.6697245240211487,-0.009354576468467712,-0.21393877267837524,-0.565636932849884,0.21824373304843903,-0.9351562261581421,-0.09684614837169647,-0.14085544645786285,-0.6083106398582458,0.4619337320327759,-1.079914927482605,0.7113494873046875,0.341925710439682,0.45457208156585693,-0.9624536037445068,-0.6227320432662964,-0.8298743963241577,-0.5050805807113647,-0.6444885730743408,0.39189842343330383,-0.1552930474281311,-0.08597161620855331,-0.31301772594451904,-0.40366309881210327,-0.7256256341934204,-0.47111666202545166,0.8177748322486877,0.15223783254623413,-0.012127790600061417,-0.6245100498199463,-0.1806875616312027,0.7357089519500732,-0.194503054022789,0.2977450489997864,0.4614342749118805,0.9361734986305237,0.3827674984931946,0.9457809329032898,0.022531598806381226,0.3235189616680145,-0.095637246966362,-0.2486175000667572,0.421534925699234,-0.03876158595085144,0.22491158545017242,-0.5071430206298828,0.3344154357910156,-0.6136398315429688,0.5358208417892456,0.3011520206928253,0.5783551931381226,0.7605852484703064,0.0970785990357399,-2.2269623279571533,-0.17274415493011475,0.09098735451698303,-0.45093420147895813,0.018450524657964706,-0.4360732436180115,-0.07514727115631104,-0.14063391089439392,-0.6056813597679138,0.885696291923523,-0.2505144476890564,-1.151779294013977,-0.672958254814148,-0.48707807064056396,0.405262291431427,-0.16793814301490784,-0.3214373290538788,-0.48132532835006714,-0.679614782333374,-0.1966075748205185,-0.13527658581733704,1.7072211503982544,0.4010177254676819,-0.5276447534561157,1.0268563032150269,-0.11020894348621368,0.7888823747634888,-1.2828969955444336,0.8205727338790894,0.363706111907959
-0.7591527385676634,-0.5189491510391235,0.7522283792495728,0.14121165871620178,0.3936116099357605,-1.285265326499939,0.35990697145462036,-0.19009865820407867,-0.7548861503601074,0.12625861167907715,1.081576943397522,-0.6678846478462219,0.976028561592102,0.3242277204990387,0.4758448004722595,0.430128276348114,0.21078737080097198,-0.14543341100215912,-0.6875078678131104,-0.010272935032844543,-0.19316387176513672,-0.5697541832923889,0.22752180695533752,-0.9319354295730591,-0.10446454584598541,-0.14211787283420563,-0.623016893863678,0.46215325593948364,-1.0794366598129272,0.7089821100234985,0.34080153703689575,0.451086163520813,-0.9584125280380249,-0.6291086077690125,-0.8321494460105896,-0.5022352933883667,-0.641476571559906,0.4004587233066559,-0.14452949166297913,-0.0874159187078476,-0.31024420261383057,-0.4131578207015991,-0.7366842031478882,-0.48527246713638306,0.8117724061012268,0.1370382308959961,-0.0202423557639122,-0.6208946704864502,-0.18533754348754883,0.7252064943313599,-0.18169309198856354,0.2942339777946472,0.4642255902290344,0.9338032603263855,0.388154536485672,0.9435864090919495,0.025241240859031677,0.3202188313007355,-0.09643597155809402,-0.2510616183280945,0.4252711832523346,-0.04501289129257202,0.23554262518882751,-0.50881028175354,0.3366878032684326,-0.6106195449829102,0.5316234230995178,0.29345157742500305,0.5773469805717468,0.7589884996414185,0.09883413463830948,-2.231076955795288,-0.17544949054718018,0.10224628448486328,-0.448824942111969,0.027826469391584396,-0.4367121756076813,-0.08479480445384979,-0.160414919257164,-0.6067348718643188,0.8764909505844116,-0.2474544644355774,-1.1410576105117798,-0.6629146337509155,-0.4934484362602234,0.3964608907699585,-0.16877153515815735,-0.3166932761669159,-0.4837071895599365,-0.6772196292877197,-0.1960088461637497,-0.13926753401756287,1.6941596269607544,0.4068044424057007,-0.5185476541519165,1.018318772315979,-0.10361814498901367,0.8024606704711914,-1.2739109992980957,0.8273172378540039,0.34908631443977356
-0.7426205509080036,-0.5168042182922363,0.7501258254051208,0.1395854949951172,0.39871054887771606,-1.274667739868164,0.36616772413253784,-0.17392249405384064,-0.7490979433059692,0.11928792297840118,1.0828547477722168,-0.6694872379302979,0.9606332182884216,0.3291598856449127,0.47936326265335083,0.42525672912597656,0.20670554041862488,-0.13981494307518005,-0.7090708613395691,-0.011385485529899597,-0.16795587539672852,-0.5747259855270386,0.23876753449440002,-0.9280190467834473,-0.113713338971138,-0.14365465939044952,-0.6408575177192688,0.46240586042404175,-1.0788315534591675,0.7060972452163696,0.3394434154033661,0.44684553146362305,-0.9534991979598999,-0.636820912361145,-0.8348937034606934,-0.49877646565437317,-0.637820839881897,0.41084298491477966,-0.1314774453639984,-0.08915907889604568,-0.3068724274635315,-0.4246594309806824,-0.7500882744789124,-0.5024447441101074,0.8044886589050293,0.1185988262295723,-0.030092846602201462,-0.6165167689323425,-0.1909606009721756,0.7124570608139038,-0.1661360114812851,0.2899692952632904,0.4675948917865753,0.9309147000312805,0.3946998417377472,0.9409149885177612,0.02849622070789337,0.3162226974964142,-0.09742341935634613,-0.25404468178749084,0.42978164553642273,-0.05259913206100464,0.24844065308570862,-0.5108200311660767,0.33943817019462585,-0.6069458723068237,0.526526689529419,0.2841137647628784,0.576123058795929,0.7570291757583618,0.10095400363206863,-2.2360684871673584,-0.17872050404548645,0.11588993668556213,-0.4462778568267822,0.03921808674931526,-0.4374866485595703,-0.09647852182388306,-0.18440572917461395,-0.6080076098442078,0.86531662940979,-0.2437414973974228,-1.1280533075332642,-0.6507365703582764,-0.501176655292511,0.38576364517211914,-0.16975820064544678,-0.3109266757965088,-0.48659300804138184,-0.6742900609970093,-0.19526202976703644,-0.1440921127796173,1.6782668828964233,0.41384434700012207,-0.5074927806854248,1.007978081703186,-0.09560319781303406,0.8189052939414978,-1.2630144357681274,0.8354867696762085,0.3313354253768921
